queue_rank,content_id,client_id,priority_score,reason_codes,is_declining_label,content_type,main_intent
29143,content_fa5ac489c35f,client_19581e27de,0.18175730635354964,weak position: average position past the site's typical page,0,keyword article,commercial
29144,content_a46a163f1fac,client_d4735e3a26,0.1817571929784162,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,feedly article,
29145,content_a0c2d21ca369,client_19581e27de,0.18173775398548278,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,informational
29146,content_c623da9bd614,client_e629fa6598,0.181663164741756,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,keyword article,transactional
29147,content_774ddafaf91f,client_e629fa6598,0.18163929956472377,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,informational
29148,content_f64f410744d9,client_d4735e3a26,0.18163124908821165,inconsistent visibility: below-median days with impressions in the last 90d,1,keyword article,informational
29149,content_8adc35ac7ead,client_d4735e3a26,0.1815999551569013,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29150,content_68a5aeeed6e4,client_d4735e3a26,0.18159210591272093,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29151,content_8ed0faa782b1,client_4ec9599fc2,0.1815452834654648,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29152,content_645306b8cf3f,client_e629fa6598,0.18138140222667692,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,informational
29153,content_1440b4ce8235,client_d4735e3a26,0.1813555405439882,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29154,content_4fc1fc94bfb2,client_d4735e3a26,0.1813428397927733,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29155,content_03a3fe27bf9b,client_e629fa6598,0.18133142581999404,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,transactional
29156,content_16d4f2862ad9,client_19581e27de,0.18128523911587294,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,transactional
29157,content_f56c48a71b00,client_e629fa6598,0.18125416661242424,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,keyword article,transactional
29158,content_0616953c1f57,client_e29c9c180c,0.1812152843633615,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,commercial
29159,content_3c0db7de5b29,client_d4735e3a26,0.18120829546914327,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29160,content_ee00a82bdcb1,client_d4735e3a26,0.18118526238515484,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29161,content_1c8dd579b002,client_19581e27de,0.18112770028362896,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,informational
29162,content_632bf772efed,client_e29c9c180c,0.18108351981901274,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,commercial
29163,content_bf3a29d7a5d3,client_d4735e3a26,0.18107439724258656,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29164,content_cac05c59c6d9,client_4ec9599fc2,0.18105325556587124,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,feedly article,
29165,content_b324070623ea,client_e629fa6598,0.18092269178582537,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,keyword article,informational
29166,content_3ae5685fad45,client_25fc0e7096,0.1807533739466951,inconsistent visibility: below-median days with impressions in the last 90d,0,feedly article,
29167,content_b8081c1b8ee8,client_2c624232cd,0.1807206073430166,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,informational
29168,content_d19244776836,client_2c624232cd,0.1807078400910853,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,keyword article,informational
29169,content_7551263c00b3,client_d4735e3a26,0.18070712139826883,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29170,content_65adb410cb6e,client_d4735e3a26,0.18069736478405282,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29171,content_f550c4514619,client_d4735e3a26,0.18067502175309097,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29172,content_21d4ce00ccdf,client_d4735e3a26,0.1806217734741111,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29173,content_9f936be08ed8,client_d4735e3a26,0.18053662885884786,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29174,content_a7522100b43c,client_d4735e3a26,0.18052066918468926,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29175,content_194afd935884,client_4ec9599fc2,0.18034093975361587,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,informational
29176,content_7fd55f19fbd7,client_d4735e3a26,0.18033785037897082,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29177,content_caaee5b33641,client_4ec9599fc2,0.1802985623624094,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,informational
29178,content_a146760bb6a9,client_4ec9599fc2,0.18029682331336325,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29179,content_ddd0850687ae,client_2c624232cd,0.18027494833401286,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,informational
29180,content_019c503e09cb,client_4ec9599fc2,0.18026442841489573,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page,0,feedly article,
29181,content_d78a6ca12f14,client_d4735e3a26,0.18026138462523342,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29182,content_3fa208507109,client_e29c9c180c,0.18022742390020702,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,commercial
29183,content_e66a9d51fe51,client_25fc0e7096,0.18020512805258226,inconsistent visibility: below-median days with impressions in the last 90d,0,feedly article,
29184,content_ba8eab058e16,client_2c624232cd,0.18014243452168657,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,informational
29185,content_d94f97473e90,client_d4735e3a26,0.1801234666039092,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29186,content_3d6dabe8588e,client_d4735e3a26,0.18010672064535113,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29187,content_b2c2eaf2339c,client_19581e27de,0.1800934760584034,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page,0,keyword article,informational
29188,content_e957954137ee,client_d4735e3a26,0.1800679023229575,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,feedly article,
29189,content_1a72b1e6fb7a,client_2c624232cd,0.1800002098757072,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,informational
29190,content_0e99fb0bcf7e,client_19581e27de,0.17999821189623838,"elevated by several moderate signals together, no single dominant flag",0,keyword article,transactional
29191,content_9bf90fb940e2,client_e629fa6598,0.17998835700975852,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,keyword article,transactional
29192,content_012246b92b9c,client_d4735e3a26,0.17987746451188805,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,1,feedly article,
29193,content_7faeb2d774be,client_9400f1b21c,0.1798683433865279,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,1,keyword article,informational
29194,content_6b6e8c703672,client_19581e27de,0.17984814476868058,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,transactional
29195,content_bd95aceae7c2,client_4ec9599fc2,0.17978072839466094,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,informational
29196,content_7534764eb72f,client_d4735e3a26,0.1797778338978587,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29197,content_676a38513e76,client_19581e27de,0.17977605008559855,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page,1,keyword article,informational
29198,content_fd47b1a95305,client_d4735e3a26,0.1797588352179536,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29199,content_92877bcc7ded,client_e629fa6598,0.1797316986273851,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,keyword article,commercial
29200,content_b62764dc19af,client_d4735e3a26,0.17964760236506075,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page,0,keyword article,informational
29201,content_21eb7e948bf0,client_d4735e3a26,0.17951488575112898,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29202,content_647e8b82ab51,client_4ec9599fc2,0.1794723564006836,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,feedly article,
29203,content_c4a452f85d2f,client_2c624232cd,0.17944448393634743,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,informational
29204,content_88447c37aea0,client_19581e27de,0.17940706501101436,"elevated by several moderate signals together, no single dominant flag",0,keyword article,informational
29205,content_aafe1c5769bd,client_d4735e3a26,0.17940693253687315,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29206,content_faa75d9d831b,client_d59eced1de,0.17935480946538904,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29207,content_6f372f9e331f,client_e629fa6598,0.17934352127909164,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,keyword article,informational
29208,content_49c62944f4bd,client_4ec9599fc2,0.17929970493587696,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,1,feedly article,
29209,content_83576ccc6ed8,client_6208ef0f77,0.17924787634289233,weak position: average position past the site's typical page,1,keyword article,commercial
29210,content_9c3dbc4ef77a,client_d4735e3a26,0.1792184153201765,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29211,content_4e0a49d72c15,client_d4735e3a26,0.17915041447865057,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29212,content_e4d0022927a1,client_d4735e3a26,0.1791073935821353,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29213,content_3262367fe9ba,client_19581e27de,0.17909505317832147,"elevated by several moderate signals together, no single dominant flag",1,keyword article,transactional
29214,content_dad05a456ed6,client_0b918943df,0.1790504365992147,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29215,content_19e8e0ca29e9,client_e629fa6598,0.17896775847559745,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,transactional
29216,content_ded26edead4a,client_d4735e3a26,0.17893125626240416,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29217,content_c14fe91526f4,client_d4735e3a26,0.17891069644240878,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29218,content_faf57bbf523f,client_d4735e3a26,0.17888258550908578,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29219,content_ed7dc3204253,client_d4735e3a26,0.17886372371750736,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29220,content_78dea6e37dae,client_19581e27de,0.17875252385220416,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,transactional
29221,content_5a56d169bab8,client_d4735e3a26,0.17872793150174532,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29222,content_9e8845dd53a2,client_d4735e3a26,0.17867137200725988,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29223,content_6248c9728c62,client_e629fa6598,0.17858684038601544,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,transactional
29224,content_5b584649c307,client_d4735e3a26,0.17856990552588253,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29225,content_96d8ccfc12c6,client_e629fa6598,0.17855614630171945,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,keyword article,informational
29226,content_2712bf0bfbfe,client_d4735e3a26,0.17851894249625166,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29227,content_cc2ea8cc2559,client_d4735e3a26,0.17851648211813861,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29228,content_46554c36bfdd,client_d4735e3a26,0.17850887692742107,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29229,content_2c0eccde9e8b,client_d4735e3a26,0.17838061087368734,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29230,content_9d3813ee1e32,client_d4735e3a26,0.17835958163333876,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29231,content_14b2f0944105,client_4e07408562,0.1783575664730796,"elevated by several moderate signals together, no single dominant flag",0,keyword article,transactional
29232,content_43d1bae544f5,client_e629fa6598,0.17832766232359884,"elevated by several moderate signals together, no single dominant flag",0,keyword article,commercial
29233,content_050d84f28266,client_d4735e3a26,0.17830767666872324,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29234,content_c68021bea098,client_8527a891e2,0.1782863436729496,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,informational
29235,content_9e3ab617e012,client_19581e27de,0.17824018642888353,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,informational
29236,content_a55d958ec725,client_d4735e3a26,0.17821951606429332,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,1,feedly article,
29237,content_5b1222545bde,client_d4735e3a26,0.17820730761125256,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29238,content_ee8621197232,client_2c624232cd,0.17819236164110713,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page,0,keyword article,commercial
29239,content_f0157541ec12,client_19581e27de,0.17815844064031397,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,informational
29240,content_940700e03fa2,client_d4735e3a26,0.1781168239615875,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29241,content_989007cc0d60,client_d4735e3a26,0.17809420014954205,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29242,content_c2df590a5f70,client_d4735e3a26,0.17800845917227795,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29243,content_827fe372d4fc,client_d4735e3a26,0.177984916880342,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29244,content_3f7079a40b67,client_9400f1b21c,0.1778835531155571,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29245,content_71dee38f82b9,client_2c624232cd,0.17787715587991362,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page,1,keyword article,informational
29246,content_c6f477ab1fd7,client_e629fa6598,0.1778101234656014,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,keyword article,transactional
29247,content_8af04f9e9880,client_d4735e3a26,0.17777211458721187,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29248,content_123dde110c08,client_d4735e3a26,0.17773779123189481,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,feedly article,
29249,content_62691f3b3228,client_f74efabef1,0.17766428266052453,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,commercial
29250,content_b114f27e79c9,client_d4735e3a26,0.17764698460403075,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29251,content_8a0e82cc099f,client_8527a891e2,0.177645424252883,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,informational
29252,content_4a10976012c5,client_4ec9599fc2,0.17753926581549462,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page,1,feedly article,
29253,content_b9b7a8e8f28b,client_2c624232cd,0.17750089894886337,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,transactional
29254,content_b6827bfca66c,client_d4735e3a26,0.17750060084913385,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29255,content_1815d425a3a0,client_e629fa6598,0.17748082991570333,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,transactional
29256,content_5655ccde4244,client_d4735e3a26,0.17745649969425914,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,1,feedly article,
29257,content_4f11749a1306,client_d4735e3a26,0.17738018135210526,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29258,content_ca0cd159d23c,client_d4735e3a26,0.17735659772591866,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29259,content_5b41852d9d23,client_d4735e3a26,0.17733070010531388,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29260,content_9e3a83cfacd2,client_4ec9599fc2,0.17733031195151602,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,1,feedly article,
29261,content_e4a2e9f987b1,client_d4735e3a26,0.1773161215587268,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29262,content_7c0ade9c9f1d,client_e629fa6598,0.17725398906002565,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,keyword article,transactional
29263,content_5416456f7f82,client_25fc0e7096,0.17722476014528993,inconsistent visibility: below-median days with impressions in the last 90d,0,feedly article,
29264,content_d7ca134fa8d7,client_2c624232cd,0.17717411872550518,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,informational
29265,content_e536c1b8d5d9,client_d4735e3a26,0.17710206544965687,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29266,content_393a3bbc2b3d,client_4ec9599fc2,0.1770390094610165,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,feedly article,
29267,content_8614b79207a9,client_d4735e3a26,0.1770298940248202,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29268,content_027d88506c6e,client_d4735e3a26,0.17697426142709277,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29269,content_f4667057f876,client_d4735e3a26,0.17696931004430985,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29270,content_8ac958a15569,client_25fc0e7096,0.17696861212699042,inconsistent visibility: below-median days with impressions in the last 90d,0,feedly article,
29271,content_3f252635914c,client_e29c9c180c,0.17695959151642102,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,informational
29272,content_c88168ce5260,client_d4735e3a26,0.17695484905955314,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29273,content_e28200b1c3f4,client_d4735e3a26,0.17694851518144109,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29274,content_c71caaca867f,client_d4735e3a26,0.17689266100609397,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29275,content_1510b1313780,client_9400f1b21c,0.17686329877170073,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,1,keyword article,informational
29276,content_a053262db2c0,client_4e07408562,0.1768539202943549,"elevated by several moderate signals together, no single dominant flag",0,keyword article,informational
29277,content_b5bbe24d2573,client_19581e27de,0.17677624351718194,"elevated by several moderate signals together, no single dominant flag",0,keyword article,transactional
29278,content_5d5570dd6857,client_d4735e3a26,0.17675316930153642,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29279,content_2d55bdf7d2e7,client_d4735e3a26,0.17673004125222808,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29280,content_ea443d23edd8,client_25fc0e7096,0.176699638989263,inconsistent visibility: below-median days with impressions in the last 90d,0,feedly article,
29281,content_7299c423f793,client_d4735e3a26,0.17665935413283754,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29282,content_eac5d058d2a1,client_d4735e3a26,0.17665832670913323,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29283,content_d7f3d9fe0a36,client_19581e27de,0.1766361263256957,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,transactional
29284,content_bb0b6bfaab24,client_4ec9599fc2,0.17662754104774978,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,feedly article,
29285,content_c79aa397ddea,client_9400f1b21c,0.17658949816208674,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,1,keyword article,
29286,content_fe3b80349be7,client_d4735e3a26,0.176530424334925,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29287,content_c43c5620eeb7,client_e629fa6598,0.17651474639615278,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,keyword article,transactional
29288,content_2940a402ca44,client_d4735e3a26,0.17649028226935845,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29289,content_4197947a45e5,client_2c624232cd,0.1763853635346234,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page,0,keyword article,informational
29290,content_2a2ea78aae71,client_e29c9c180c,0.17629608524054427,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,informational
29291,content_5208ac35cc63,client_2c624232cd,0.17625581084104877,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,informational
29292,content_78d0a7b89dce,client_2c624232cd,0.17617539195669774,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,commercial
29293,content_a5a7f731d36d,client_d4735e3a26,0.17614779716442533,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29294,content_44820e6ad2ae,client_4fc82b26ae,0.17612445456505396,inconsistent visibility: below-median days with impressions in the last 90d,1,keyword article,transactional
29295,content_90d7c5385cda,client_4ec9599fc2,0.17612232180705667,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,informational
29296,content_ae11a99130f7,client_d4735e3a26,0.1759903425559006,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29297,content_41eb49e470fd,client_25fc0e7096,0.1759852748666438,inconsistent visibility: below-median days with impressions in the last 90d,0,feedly article,
29298,content_9029cd476701,client_d4735e3a26,0.17597253028299784,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29299,content_1e6fd21a49b5,client_25fc0e7096,0.1759559951723096,inconsistent visibility: below-median days with impressions in the last 90d,0,feedly article,
29300,content_a0b48c93a6e9,client_d4735e3a26,0.17593859384517221,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,feedly article,
29301,content_32d11bc64605,client_d4735e3a26,0.17587918088528742,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29302,content_50b105efcfb7,client_d4735e3a26,0.17580621002169222,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29303,content_6c9264b9131d,client_d4735e3a26,0.17578174026346602,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,1,feedly article,
29304,content_82a7d0b8e89c,client_e629fa6598,0.17575624632642722,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,keyword article,informational
29305,content_7ba318037c19,client_4ec9599fc2,0.17575572376225715,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29306,content_7d8baf01adbb,client_d4735e3a26,0.17575034446742055,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29307,content_cb5751a39548,client_d4735e3a26,0.17569144615213705,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29308,content_9ad8a529df91,client_d4735e3a26,0.1756506298754508,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
29309,content_b5b878b764d5,client_4ec9599fc2,0.17565032986344292,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,feedly article,
